""," Baseline"," Hour 00"," Hour 005"," Hour 012"," Hour 021"," Hour 029"," Hour 036"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"DOP1A",6.590117637,6.671898838,6.420662362,6.912908932,6.767990897,6.736413755,6.552545984,6.547999588,6.597221907,6.66176495,6.717848513,6.91165902,6.261854626,6.59769303,6.837445845,6.770584332
"SAMD4A",4.399062923,4.526204002,4.529990696,4.453843471,4.622609644,4.777076238,4.606423868,6.008806305,6.584238542,6.748123056,6.056133853,6.107023131,6.20727291,6.417679189,6.333438716,6.311236631
"PHLPP2",6.789040852,6.792558696,6.644213364,7.09756279,6.696334938,6.756600953,6.874718286,6.67622604,6.720903031,6.534296242,6.563191131,6.759199774,6.641845603,6.615207896,6.278788809,6.558321202
"PDZD2",3.88060585,4.020224733,3.739770262,3.70499023,3.912181744,3.658463747,3.865970118,3.761044275,4.05423073,3.572273603,3.70708023,3.880173887,3.885824513,3.918644837,3.708357734,3.849966521
"WDTC1",9.454204461,9.402943406,9.435568039,8.921262486,9.197321697,9.576939878,9.125904365,9.148968462,9.389652604,9.45393087,9.106621876,9.258449075,9.611387687,9.576213565,9.122160115,9.729229979
"XPO7",8.123429354,8.04783379,7.625980739,7.761140103,8.038257547,7.61604046,8.171963308,8.090492701,8.18128277,8.096282747,7.958146437,8.347051591,8.275072268,7.997719382,8.028605352,7.665163468
"FOXC2",4.459683133,4.680398827,4.992704853,4.34120457,4.600001073,4.612983848,4.539899892,4.557078286,4.682477559,4.778750919,4.736771236,4.720148498,4.556177175,4.95852912,4.593888798,4.520422095
"MYT1L",4.03136978,3.590950061,3.971892797,3.328259672,3.822690932,3.509342475,3.629756412,3.84500491,3.851049855,3.623676808,3.559058741,3.657883078,3.618347839,3.848721751,3.665645959,3.820991647
"MON2",8.591402734,8.722010529,8.583223039,8.948609737,8.818417075,8.675417846,8.709907836,8.723151402,8.487656525,8.425387513,8.555987864,8.265726064,7.56916224,8.127964561,8.555859816,8.452302655
"PDXDC1",8.329997331,8.460479926,8.163642625,8.641752269,8.677428972,8.456369702,8.659142484,8.082223737,8.181406889,8.34174767,8.40928222,8.515045122,8.306551107,8.214875344,8.446614272,8.408572731
"TNIK",9.275073042,9.211010601,8.955027418,9.395293785,9.337241464,9.209295334,9.1303665,8.885650142,8.767590445,8.741597107,8.737866596,8.941585847,8.927666586,9.208153018,8.91734398,8.979168665
"KIF21B",9.948776174,9.999546058,9.788817332,9.654361399,9.736987572,9.851180316,9.683803353,9.555570883,8.853144878,9.137730927,9.142255831,9.434862751,9.684837619,9.440825742,9.353179352,9.731046525
"PDS5B",6.995299606,7.201790066,6.823751666,7.487604129,7.287285473,7.324129614,7.169086072,7.437735967,7.041681386,6.8680713,7.013513299,6.774983676,6.22917594,6.413085896,7.066057732,6.850628206
"FNBP1",11.02285417,10.98927325,10.80219852,10.95684718,10.93388784,10.81727119,11.0209132,10.57260638,10.58516574,10.49752433,10.64414779,10.87780575,10.67707593,10.54245237,10.54610006,10.32108858
"SMG1",5.279895584,5.66710456,4.524039714,5.588639895,5.679674131,5.341520547,5.31131263,5.371627114,5.518667421,4.899698466,5.100227302,5.694746876,5.403893703,4.802226409,5.341666043,4.8960861
"FOXE1",3.400819211,3.849592896,3.652544802,3.540787293,3.482812942,3.502412793,3.71996917,3.570149214,3.776714013,3.575972403,3.57310749,3.485998857,3.612669915,3.818466293,3.657988066,3.820530684
"ZHX3",5.774273419,5.454718986,5.736563584,5.561390926,5.558103496,5.464703357,5.242640077,5.499993018,5.526889071,5.433221257,5.484466997,5.56849156,5.690272734,5.592580282,5.250398106,5.498375622
"ENDOD1",6.259391556,6.568943946,6.213250469,6.520307582,6.553873286,6.217055488,6.266482117,6.52566399,6.820103386,6.81060293,6.282227448,6.636826534,6.660346678,6.709568416,6.717562068,6.672302622
"ZSWIM8",9.939711027,9.866228904,10.09131097,9.390690722,9.446854938,9.733854352,9.710614165,9.539710022,9.45470044,9.5370177,9.450835435,9.57604805,9.885347074,9.615805297,9.254352465,9.581084208
"NCOA6",9.624008365,9.513580049,9.434851618,9.375468994,9.191954766,9.413572298,9.511619635,9.129447014,8.972978443,9.090885209,9.008239833,9.390035657,9.3860969,9.221620143,9.050819569,9.018991807
"NMNAT2",4.064825973,4.309368805,4.479713781,4.320610412,4.102711315,4.152865296,4.255781295,4.151297797,4.2003069,4.176060663,4.078155237,4.33108109,4.465901866,4.127905331,4.282782116,4.275971836
"CLUAP1",6.197403844,6.031099248,6.218242294,6.593147888,6.332407561,6.065874925,6.190529814,6.295112504,6.254304649,6.207888987,6.236957867,5.752239893,6.221619557,6.190928296,6.143347131,6.18788128
"FOXM1",5.193562681,4.955482253,5.139935449,4.915753526,4.77129034,4.95132332,4.922512918,4.96099843,5.342705771,5.185673357,4.96206794,4.919896543,5.345760133,5.15708058,4.915130582,5.173250899
"ZNF609",7.520346773,7.296027338,7.424697915,7.086172574,7.286190224,7.185293743,7.114406934,7.020570108,7.01020496,6.875948328,6.977704074,7.165060998,7.204452277,6.963785732,6.926288283,6.95799297
"GGA2",7.883686645,7.802417903,7.679475166,7.893288722,7.839602306,7.632476854,7.833486656,7.550731237,7.611780431,7.745728467,7.844103915,7.922517981,7.932839344,7.74496263,7.791163598,7.892083273
"WAPL",8.345633681,8.501462122,8.420293996,8.726228845,8.414721314,8.391675509,8.576082057,8.674120119,8.441653375,8.451643363,8.36886514,8.092899859,7.511180579,7.769657797,8.462759176,8.141916277
"SETX",9.531589297,9.442758752,9.514145718,9.308353646,9.333566624,9.377859926,9.571659474,9.579807056,9.781650397,9.389081014,9.447679523,9.595106649,9.050984446,9.191451918,9.425028496,8.823271434
"EMC1",6.781677818,6.81673254,6.507053319,6.699527053,6.690375852,6.679733414,6.823078607,6.42673104,6.425831502,6.508398948,6.62007965,6.85166834,7.066370176,6.88912501,6.583300286,6.633568159
"CAND2",5.815426656,5.776966231,5.13690516,6.266462663,6.123959105,5.762414049,5.547855936,5.57813485,5.405901481,5.083941634,5.008832704,5.5954329,5.48370464,5.754478233,5.203438074,5.964447678
"SETD1B",11.25487885,11.21909087,11.10140183,11.0240996,11.06711428,11.06261223,11.16294265,10.99272309,11.04227408,10.90783261,10.68858918,10.92038271,10.96087137,11.01977825,10.86049784,10.84910289
"CMTR1",8.35710633,8.43548252,8.32606385,8.42139663,8.560443049,8.391743141,8.438135528,9.861355462,10.61940491,10.38362742,9.854839642,9.703983521,9.817193936,10.24216485,9.872302749,9.488333936
"ERP44",8.718888042,8.761791288,8.68132536,8.83828009,8.831503249,8.874100521,8.926287612,9.118714645,9.246936679,9.35507896,9.221225113,9.069188624,8.995791747,9.106051832,9.020022221,8.999664081
"HECW1",4.053495925,4.114285449,4.784633021,3.98055008,4.221195207,4.380536332,4.568139286,4.0079952,4.009188639,4.303310699,3.903162919,4.144676878,4.276734,4.405141092,4.095620285,4.330044849
"RRP1B",7.9537984,8.096080742,7.601479026,8.182621626,8.129477829,8.107203631,7.840218106,7.794931291,7.682492246,7.829954798,8.0183347,7.820602666,7.976224693,8.079734911,8.081408384,8.011884733
"MYCBP2",10.78247382,10.73587928,10.49296766,10.84939285,10.71340057,10.60256815,10.69984352,10.47472315,11.05652909,10.65353994,10.53130532,10.9453428,10.88259716,10.61327406,10.62456385,10.29076452
"AVL9",6.590623147,6.419509323,6.332062696,6.192700033,6.420482692,6.277077595,6.440473525,6.725072053,6.825668938,6.749371926,6.776360972,6.697575306,6.684207938,6.510078299,6.64352651,6.494059086
"KDM4C",7.267754814,7.415600567,7.164567273,7.495352394,7.389561297,7.30447753,7.624166631,7.32297705,7.391414209,7.235102585,7.38153759,7.330170413,7.168013712,7.037166723,7.391857466,7.207709697
"PPRC1",7.757253952,7.697647419,7.291721779,7.758068514,7.693973724,7.550358923,7.436869169,7.294829813,7.110344421,7.521785173,7.333299247,7.67913709,7.862010746,7.563778691,7.423672187,7.694331281
"ERC1",7.022253581,7.051122984,6.767950315,6.75892031,6.733244803,6.889215189,6.849899015,6.619485151,6.572808616,6.934785723,6.813100438,7.201574075,7.041149843,6.709235208,6.69082607,6.905755155
"EXPH5",5.504111669,5.593142224,5.206686908,5.649182131,5.343485024,5.665966841,5.412261887,5.153004279,5.477644323,5.434973465,5.127738267,5.257966144,5.524046012,5.432260584,5.230388621,5.079313835
"PEG10",4.320415942,4.332055054,4.348768145,4.288500244,4.222976823,4.400447389,4.241990516,4.258368996,4.290894724,4.314572854,4.269665274,4.314991725,4.265045916,4.296397623,4.275867045,4.278889867
"FOXO1",9.69027243,9.659203468,9.613500135,9.661393283,9.510417606,9.572723502,9.634974257,9.140458745,8.644770676,8.514541862,8.787219386,9.079854687,9.175909938,8.954302313,8.794777867,8.80670596
"ZNF423",4.125474477,3.922400495,4.126928218,3.992384583,3.897631255,4.056358642,4.126716323,4.18167106,4.312909553,3.999284745,4.101770017,4.377962267,4.24259725,4.180560222,4.10852471,4.084460553
"ZC3H13",4.870740042,4.53545763,4.735345818,4.42323116,4.551876572,5.244362619,4.644290359,4.758994364,4.600918201,4.493286494,4.510470341,4.401693248,4.662863392,4.912110009,4.626896504,4.542858117
"ARHGAP26",9.074696742,9.050656196,9.074828327,8.548357886,8.655657144,8.667737045,8.849575298,9.08526127,9.427307427,9.279486999,8.871332001,9.114324201,9.02551273,8.976552324,8.74647078,8.683373084
"TTLL5",6.279653005,6.481066436,6.511477342,6.519732196,6.540353013,6.53445505,6.495594302,6.023356936,6.044408463,6.302796094,6.393491753,6.574246605,6.603812579,6.144383319,6.216819619,6.494856969
"SIPA1L3",7.105793173,7.114423486,6.979794828,6.975220516,7.01095942,7.071279088,7.071924655,6.792423646,6.858645111,6.624296317,6.91902318,6.991449758,7.09157385,7.076552677,6.793279454,7.220069199
"KIF1B",8.379406037,8.436455802,8.297508348,7.700855494,7.901047106,7.912990178,7.916817713,8.452868244,8.398382897,8.083976397,7.584904551,8.071747521,8.291920282,7.933112355,7.51659702,7.562248239
"IQSEC2",6.095191626,5.984403506,6.131272482,5.833031737,5.957396163,6.075160073,6.083699878,6.067701251,6.181524171,6.039491993,6.253943202,6.10098491,6.338594239,6.251341049,6.006964569,6.094210805
"CDK19",8.896544243,8.826254894,8.813181491,8.408760666,8.7016177,8.842927308,8.626230306,8.728766673,8.511187123,8.433664537,8.141927719,8.371501958,8.320192163,8.164903388,8.166991001,8.115365299
"SARM1",6.843694999,6.727477914,6.584742319,6.694332266,6.684744942,6.753480788,6.402233212,6.338654333,6.204547221,6.255324487,6.627654227,6.543301668,6.628751478,6.510423661,6.45507607,6.774160092
"FOXO3",11.76680868,11.63971092,11.2143248,11.20456944,11.67449978,11.39531191,11.47785787,11.32185551,11.20005404,11.28517123,11.24773494,11.45722292,11.67924691,11.38480534,11.19375552,10.80645032
"ALDOC",8.690037484,8.728923001,8.602647871,8.483744772,8.634342606,8.604133066,8.503371157,8.291952636,7.772810178,7.810637326,7.974067482,8.171843655,8.373852136,8.168591036,7.967367341,8.131133595
"TBC1D2B",9.91661165,10.02822885,9.847070916,10.19579611,10.0558838,9.889854443,9.769920848,9.879870411,10.05768931,10.01020595,9.765317995,9.755885193,9.969892538,9.692952634,9.582746765,9.484668988
"MRPS27",8.769361349,8.80704043,8.454245321,9.188699074,9.075032399,8.944975673,8.697280321,8.691617817,8.483098397,8.441252115,8.574476851,8.478998366,8.41546294,8.303365878,8.57670853,8.976658986
"RAP1GAP2",10.19587399,10.210221,9.918087785,10.05584248,9.971856823,10.10583819,9.79489034,9.855739765,9.739042436,10.13745939,9.757758414,9.927240562,10.06546734,10.02591745,9.927646571,10.21468502
"DDN",6.160421325,5.835186135,6.19200507,5.961062069,6.079407013,6.122823072,5.982606187,6.003979849,6.143183232,6.169931863,6.073319049,6.227132559,6.442806107,6.289366008,6.025402013,6.094106748
"SPART",6.318080825,6.514876367,6.233044441,6.680464659,6.552998251,6.541522465,6.3822704,6.880751284,7.172635398,7.094384954,6.687097751,6.915833407,6.45664123,6.518643011,7.003255485,6.880729881
"TNRC6B",8.923752266,8.773235358,8.784423279,8.798223392,8.62426421,8.704768866,8.639478858,8.607682904,8.629659566,8.607580144,8.349670922,8.542826042,8.704199869,8.586460443,8.352925151,8.409044028
"CUL9",7.895358095,7.727038611,7.481634897,7.699868606,7.604742076,7.673492392,7.610604248,7.324365846,7.16446093,7.236927777,7.42128681,7.584798816,7.744603862,7.847952361,7.227666622,7.785775421
"NFASC",3.963253252,4.097351554,4.055825911,3.99952369,3.942785746,3.992453107,4.095206833,4.130952643,4.200239845,3.971161878,4.211109441,3.939061376,3.973499555,4.050811804,3.99637542,4.153528085
"TAB2",9.340793901,9.50270812,9.658766455,9.51440551,9.372988933,9.363524315,9.667080196,9.492766104,9.244422986,9.255047681,9.095556285,9.325429283,8.821498912,8.936872877,9.243648699,9.154069163
"HIC2",7.31313951,7.283355689,7.024976968,7.300684948,7.319755743,7.316275715,7.122730357,7.004782401,7.053761487,6.935189365,7.252089315,7.315738723,7.2078583,7.287285441,7.299729074,7.357555864
"ATP10B",5.813338944,5.438085705,5.658161581,5.526144759,5.268717331,5.931294696,5.578778106,5.603404397,5.819802355,5.755777242,5.814154211,5.750223133,5.879704021,6.242252014,5.805488223,5.761342491
"CLASP2",6.344351145,6.486086391,6.117779453,6.895727542,6.827685858,6.565035215,6.607737193,6.630571749,6.41979469,6.51074952,6.552352567,6.390417356,5.686416247,5.914835342,6.596869292,6.433708299
"CAMTA2",8.798396347,8.474963973,8.632185713,8.200741094,8.413233805,8.483750876,8.181904292,8.177922795,8.090383511,8.294688743,8.117263205,8.385876463,8.733153777,8.469856753,8.090631715,8.497742066
"POGZ",9.415756129,9.388598765,9.127961866,9.206053089,9.231207685,9.244903983,9.317470964,9.154772273,9.054302128,9.074239593,8.990459297,9.219975684,9.217034861,9.052078327,9.084570306,9.030984688
"COLGALT2",5.696991977,5.675537639,6.037842504,5.358492838,5.739322335,5.789142711,5.532361019,5.27596698,5.071987532,5.493670635,5.532466358,5.555660887,5.760471232,5.582822212,5.64908868,5.725633559
"PLXND1",8.483319725,8.400406956,8.513980754,8.252620076,8.253292957,8.249185372,8.432542612,7.86366801,7.895977922,8.085202545,8.286869816,8.442468703,8.488729114,8.541251178,8.185270602,8.241771953
"FLG",3.647787924,3.730194204,3.977938148,3.579189259,3.499071548,3.681398846,3.774517373,3.560575056,3.619771592,3.659473451,3.638662379,3.627135232,3.84312506,3.541453538,3.623778939,3.879661674
"ATG2A",10.50712514,10.19001168,10.36473121,9.514006867,9.986030178,10.29652486,9.952988062,10.3212807,10.39798208,10.09658316,9.701085812,9.96649611,10.0939317,10.02719014,9.57671329,9.663128386
"RAD54L2",8.612865324,8.610848239,8.271805144,8.432563121,8.346937265,8.303006533,8.297994459,8.162474987,7.92036,8.010641564,8.136536118,8.314615788,8.615816234,8.633763274,8.097300823,8.330653964
"PHF8",8.023216742,8.057553686,7.82905578,7.809871668,7.736876762,7.937652693,7.810087309,7.795878239,7.78376669,7.80507211,7.633138219,7.948477596,7.948351225,7.813303423,7.659116377,7.833100442
"KDM6B",10.6196971,10.446649,10.78101596,9.588305313,9.917457891,10.19012028,10.19354333,9.910247871,9.921222954,9.81137646,9.69600693,10.0317332,10.15922795,10.06143891,9.589990864,9.969130239
"EPB41L3",6.863856821,7.364407838,7.011790971,7.357086384,7.492529409,6.986479087,7.223042971,7.907816757,8.517623576,8.800144441,8.447172585,8.644318982,8.395711472,8.246778306,8.476079621,8.264749032
"SMC5",4.790875257,4.925974667,4.861578449,5.449265607,5.301257058,5.040296952,4.819214725,4.776985233,5.26051192,4.121987591,5.393893667,4.61498663,3.919538136,4.225945288,5.210917441,4.502211624
"N4BP3",5.122245977,4.964168003,4.857361045,4.836457947,4.849748355,4.658734324,4.676910422,4.872816549,4.874540741,4.683376947,4.973066947,4.957621947,4.831298684,5.027306788,4.725783415,5.047465928
"MAST2",6.547902888,6.578292032,6.71541962,6.520043261,6.380359021,6.517111243,6.415599781,6.379022023,6.364256123,6.420164427,6.530348102,6.589571961,6.768304807,6.821817397,6.451336379,6.515051383
"FLI1",9.818724691,9.993875071,9.751678243,9.747407344,9.81394139,9.575818975,9.88240516,9.992450341,9.986703245,9.996167141,9.487199822,9.783899596,9.528578844,9.517454737,9.690321306,9.563931709
"ANKLE2",8.224978095,8.077063172,7.939165985,8.034979849,8.111985309,7.924694676,7.919403493,7.968440413,7.520615874,7.828916002,7.933838198,7.878517269,8.034340389,7.805583787,7.723479563,7.758871941
"DCUN1D4",5.503121643,5.54718083,5.304793119,5.974199235,5.644971057,5.561151775,5.697328397,5.519445307,5.255184875,5.198550905,5.295612656,5.158473363,4.975505868,5.048127264,5.321150913,5.397297694
"LRCH1",4.099156597,4.223751016,4.122791177,4.264228253,4.296100807,4.087123576,3.759702479,4.320964771,3.843061511,4.261628428,4.341428585,4.061781685,4.019712272,4.023960081,4.046350941,4.52219111
"ZC3H3",8.018254926,7.981900125,7.980560032,7.549116864,7.788884848,8.015494757,7.617895728,8.07586143,8.129004634,8.064731969,7.839278031,7.888512061,8.21621719,8.1618551,7.634129343,8.255605155
"NACAD",4.521017905,4.813388112,4.728674653,4.414796196,4.694721696,4.874228451,4.821678436,4.770673622,4.945438692,4.867194695,4.675664714,4.734790309,4.703499221,5.065643532,4.915529667,4.721400654
"FCHO1",8.556555221,8.40745746,8.706822837,8.132661559,8.267056935,8.56785323,8.177222094,8.144718349,7.375395011,7.617460608,7.877907251,7.899806148,8.131689533,8.075405265,7.826630839,8.249860876
"FLII",10.53364149,10.51865265,10.47737672,10.23493672,10.29780967,10.25250755,10.40741974,10.16418398,9.7985561,9.974048671,10.09437044,10.35480133,10.46512342,10.33926022,9.999641886,10.14303395
"FRMD4B",5.793578703,6.50493379,5.872390242,6.84646269,6.513509216,6.451874844,6.048192443,6.472152418,6.805645138,6.645132686,6.028248642,6.635379239,6.024059881,5.760114317,6.529773416,6.112828311
"CIC",9.775708108,9.617570022,9.779616695,9.19201974,9.245078888,9.555504316,9.384242931,9.206485664,9.031962314,9.188115314,9.210279029,9.323712118,9.718173779,9.597408519,9.214929869,9.776176255
"NCDN",6.52761809,6.388237039,6.461542782,6.292051023,6.321878933,6.439691433,6.339171011,6.345914202,6.385889991,6.730324793,6.449801191,6.545530824,6.752881749,6.768659196,6.506905344,6.737201592
"CLCC1",4.97540995,5.30353624,4.653694556,5.556084119,5.478771473,4.986651527,5.171964917,5.032805259,5.162303567,5.388876948,5.141283823,5.192157992,4.993603437,4.896187227,5.11155169,5.059966007
"SEPTIN6",10.1660117,10.07400577,9.774360593,10.53282959,10.27363287,10.17612203,10.05739754,9.848627351,9.689272379,9.632276153,9.775058737,9.721457648,9.851369796,9.779556683,9.763079424,9.920334258
"MLANA",3.906302797,3.969494453,3.930302446,3.834056826,3.767735402,3.929488764,3.864033377,3.817822393,4.02339815,3.843690248,3.84452421,3.937231105,3.969050098,3.889496626,3.886697726,3.945318741
"SNX13",6.506013485,6.388828587,6.487245183,6.519319968,6.409764646,6.518041339,6.519551701,6.759361552,6.761258766,6.474243139,6.547053356,6.145406084,6.051565006,6.094453262,6.285319014,6.283713617
"MAPK8IP3",7.188916515,7.039530087,7.295515991,6.879315783,7.052059853,7.044261543,6.96531197,6.993345408,6.866135795,6.763955035,6.999573749,6.784973884,6.729818971,7.142932437,6.905814801,7.127067912
"GGA3",8.478616268,8.303406742,8.165617022,8.058131777,8.126087965,8.103220365,8.071484672,8.027730662,7.813843959,7.998693103,7.927589761,8.107094738,8.360656421,8.288967702,7.959845038,8.131214097
"MPRIP",10.07490093,10.04579349,9.975005291,10.16824825,9.905741516,10.04359784,10.07692182,9.564275535,9.561802101,9.477809061,9.699510714,9.698671916,9.675334978,9.76377134,9.553724697,9.690387635
"NUP205",8.340458498,8.25559658,8.039455251,8.411814547,8.226431606,8.105890936,8.243542841,8.078915597,8.443270235,8.593907759,8.212746567,8.660231065,8.525752333,8.630157406,8.587865653,8.339791533
"STAB1",8.767966252,8.635054756,8.525767816,8.625677574,8.524099281,8.50064157,8.409485475,8.565451159,8.897634852,9.217267224,9.080608314,8.852114276,9.115447233,9.26537696,8.927311695,9.160755078
"EFR3A",7.964405993,8.385904178,8.101413767,9.135371015,8.581011723,8.53202013,8.622535154,8.970253243,9.177270441,8.947887324,8.852939972,8.566122643,7.542268388,8.03105445,9.102980635,8.601913081
"RTF1",8.177774688,8.261024012,8.201085278,8.029865084,8.186780741,8.270651798,8.16673115,8.244263346,7.837038313,8.010602597,8.027171654,8.07103992,8.03421992,7.821104159,7.979815666,7.834688588
"SLC35D1",4.03881046,3.892798859,3.984990815,3.926630919,4.246889006,4.007597404,4.051875393,4.10040343,3.872469867,4.100763202,4.167618813,4.063316841,3.89276952,4.119103205,3.966556649,3.908161663
"FLNA",11.49064585,11.51583723,11.12558786,11.11252273,11.23974633,10.8332481,11.1415949,10.61165197,10.44720669,10.85685089,10.87533969,11.24777201,11.54709078,11.32580536,10.87241328,11.28814539
"TTLL12",8.027726625,7.969877387,7.893588572,7.905055829,7.885303058,8.075557272,7.824313779,7.70781296,7.567857659,7.700673465,7.768813573,7.854899074,8.224343864,7.955579224,7.702745867,7.980221952
"GPD1L",8.010877876,8.13509432,7.783297244,8.290750943,8.278790765,8.264554779,8.078044425,7.794614362,7.795450209,7.826322055,7.938424953,7.864109917,7.674770302,7.695184513,8.076300486,8.143876184
"ABRAXAS2",7.577840373,7.68575365,7.467322457,7.890259753,7.83700201,7.682400438,7.908134464,7.758203334,7.76876048,7.818246494,7.834444362,7.818640749,7.599648889,7.55105437,7.813414276,7.706977066
"METAP1",8.43932341,8.655771042,8.337610367,9.008064302,8.718860681,8.607429607,8.624989401,8.47858083,8.312793726,8.329302652,8.69451923,8.453428917,8.365262364,8.404982175,8.618784723,8.478305635
"ZCCHC14",6.666029031,6.721184526,6.590924273,6.77779051,6.644357078,6.603815901,6.656932363,6.425098522,6.235904305,6.350108731,5.994340371,6.374242784,6.191089081,6.311067147,6.273351646,6.386341849
"LPIN1",8.265184122,8.328675936,8.119775201,8.524585511,8.410079668,8.233121584,8.310114837,8.043848018,7.975383283,7.890927375,8.091288924,8.263268701,7.974651157,8.00233645,8.15538619,8.050196977
"PASK",8.676829527,8.631791884,8.355347198,9.234232647,8.910663305,8.851244308,8.737215442,8.320022986,7.734871412,7.495534087,8.175764864,7.961787264,7.997446485,8.068570481,8.171219981,8.413662902
"RGL1",6.725878585,6.574465237,6.648998913,6.621335873,6.510439976,6.847486181,6.745106349,8.051046184,8.209892119,8.031250616,7.754895679,7.142215022,7.16971308,7.81098486,7.748823435,7.621668704
"FLNB",7.847026412,7.731211922,7.761841605,7.598671214,7.756450342,7.57767756,7.855422089,7.40098365,7.240661291,7.230581964,7.430688112,7.686589236,7.896603311,7.630753153,7.16998878,7.423341751
"LARP4B",8.405105004,8.300553305,8.213875444,8.228324645,8.399784083,8.229633108,8.36035259,8.435153992,8.67087939,8.473441187,8.321173974,8.529029936,8.52480353,8.431108738,8.270434801,8.184767506
"PHLDB1",5.987736424,5.77457705,5.98338087,5.725733446,5.70590918,5.748857072,5.804879975,5.974574103,5.947419752,5.938612029,5.924893597,5.896922657,5.922144,5.850113886,5.799378964,5.926625347
"KANK1",6.359053421,6.140384921,5.944065692,6.669710816,6.366740111,6.228962476,6.066833108,6.16113975,5.973779216,5.608382871,5.718479731,5.796567942,5.838720211,5.691580415,5.969958365,6.440520806
"FLNC",6.270845301,5.946676256,6.393499719,5.736980198,5.894074237,6.169299445,6.074195608,5.846968045,5.818478505,6.174420433,6.233083354,6.007045169,6.26028298,6.383986745,6.05118747,5.915937662
"UBXN4",8.207532359,8.405145987,8.304399165,8.778498145,8.473734799,8.310130979,8.587594241,8.566670041,8.533347192,8.174050578,8.333857523,8.095478251,7.539485543,7.69362091,8.235053199,7.811303267
"CYFIP1",9.408822816,9.562223503,9.238695254,9.669426883,9.616517266,9.283107463,9.510217997,9.530403662,9.826378282,9.970049246,9.858497471,10.09537166,9.996186873,9.896515857,9.788519277,9.78792115
"ATG4B",8.928156926,8.945774963,8.850948746,8.815790117,8.878635741,8.790495054,8.815049986,8.709499642,8.552916301,8.510042195,8.582003601,8.736169386,8.855544036,8.682572053,8.514902181,8.639939348
"GANAB",10.02357608,9.971477515,9.751501169,9.807053868,9.797379271,9.846033927,9.860274449,9.456911928,9.40230481,9.522931199,9.632920153,9.98881839,9.924576063,9.909892941,9.572107012,9.671075101
"FBXL7",4.845679648,4.77462968,5.401791061,4.617229044,4.693851928,4.677939865,4.891417508,4.725300521,4.932383207,5.146681066,5.045225311,4.943718216,4.853083382,4.96100752,4.834639415,4.828914915
"FAM120A",11.32318857,11.25278058,11.2267771,11.30744119,11.32351545,11.31431023,11.30101851,11.21545011,11.38491378,10.92739332,11.06682821,11.24765634,10.58097701,10.71984753,11.14062742,10.74030749
"FAF2",7.796834277,7.769633328,7.787412199,7.868266846,7.86822059,7.790121634,7.793783071,7.741081138,7.645001173,7.726500561,7.80481749,7.807494054,7.654038679,7.617716321,7.780031133,7.537355177
"PSME4",7.833963893,7.859503359,7.672247584,7.750726765,7.969153514,7.843378736,7.949816168,7.874936092,7.98751314,7.706812723,7.917815367,7.667060518,7.547630535,7.757474228,7.879615407,7.60259887
"GSE1",8.908227301,9.070824968,8.785448243,9.097711684,8.945405382,8.7782121,8.683988979,8.443682523,8.964782339,8.755616261,8.509093143,9.005493057,8.791742685,8.694748241,8.764372269,8.686205714
"FLOT2",11.07229566,10.98644696,11.32779192,10.48197071,10.5158758,10.7029314,10.80679188,10.81060804,10.49103951,10.78218024,10.54313588,10.72804055,11.09779979,10.69677142,10.35501665,10.82744166
"AKR1B1",10.51762552,10.52945093,10.45323591,10.92750667,10.76381604,10.55569438,10.55518816,10.30659002,10.07253704,9.955385308,10.29143477,10.24461368,10.24223498,10.11862811,10.40509955,10.29016949
"ATP11B",8.062248062,8.211507637,8.28960885,8.804629209,8.448103334,8.454579457,8.395189584,8.513102861,8.15041523,8.074005026,8.207553024,7.965867735,7.280261066,7.463128481,8.350281728,8.107585605
"PMPCA",8.472403961,8.580099416,8.369282783,8.542843269,8.442967587,8.500269413,8.49669775,8.348928539,8.282822768,8.379506433,8.341009345,8.435459033,8.604762225,8.38524102,8.369403097,8.380688652
"ARL6IP1",9.37217973,9.625747248,9.340969679,10.15851857,9.917841598,9.730068141,9.81615192,9.899254406,9.711994594,9.46186121,9.876830441,9.668094672,9.010924514,9.195712644,10.01358508,9.736479071
"ACSBG1",5.401158898,5.582500962,5.488310374,5.262045564,5.466210713,5.306283339,5.451238405,5.537187997,5.497539011,5.393320425,5.666892074,5.464702877,5.935816773,5.785627879,5.187079745,5.679664412
"PLEKHM2",8.272283696,8.15417046,8.3320114,8.09229339,8.140388528,8.133425854,8.174351517,8.28815431,8.173129758,8.312875619,8.382948578,8.360949811,8.518875881,8.386324457,8.218920225,8.347712027
"SYT11",6.274805782,6.388909696,6.205772434,6.479996976,6.399113521,6.192091122,6.078554081,5.814391022,5.7333458,6.053068397,6.069773347,6.369049272,6.286392816,6.069560192,6.374692044,6.418830061
"MLC1",6.92793941,7.042816196,6.710026399,6.758709706,6.851854336,6.347169555,6.41211115,6.090268477,6.003332861,6.583415084,6.789678543,7.319899353,7.190395545,7.0413678,7.065907062,6.753040553
"JMJD6",7.865095193,7.841360208,7.775012651,7.953720514,7.725161261,7.318198502,8.016760808,7.878077654,7.910203952,7.818185445,7.810758067,8.002958246,8.085028528,7.629121927,7.90632771,7.37500982
