""," Hour 00"," Hour 005"," Hour 012"," Hour 021"," Hour 029"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"VCL",9.963619434,9.766319778,9.669967934,9.788363435,9.767231546,9.607927709,9.362527963,9.452911037,9.322567601,9.633395778,9.451773248,9.764896881,9.826062897,9.52751581
"VCP",11.04882691,10.94483606,11.0354681,10.75838117,11.04872971,10.83083153,10.88735194,9.696297683,10.56840725,10.43821559,10.35096093,10.77347628,10.62889099,10.69983717
"VDAC1",10.12789652,10.04516766,10.38995734,9.742029052,10.03491567,10.17593581,10.13364492,9.114931615,10.01360704,9.887030499,9.858901307,10.36675545,9.717962298,9.939741062
"VDAC3",10.0995521,10.00033635,10.34261247,9.728063696,9.930361015,10.09019776,10.00011445,8.78429583,9.692232712,9.705568542,9.913418595,10.16684654,10.03194794,9.970914836
"ZNHIT2",6.748403505,6.675448075,6.911064348,7.383373315,6.847101754,7.038389254,6.629275188,8.380445848,6.720503026,6.670337622,6.941501988,7.116508954,7.225710106,6.930761937
"VEGFB",6.493043771,6.615197117,6.9830989,6.747280151,6.844762988,6.862396937,6.452087416,7.199606399,6.581975175,5.964850877,6.465180783,6.845682499,6.620706661,6.64500072
"VEGFC",5.059446607,5.02118021,5.047961531,5.24971405,5.256680584,5.030280622,4.85914226,6.354658953,5.128601743,5.251928247,5.008487886,4.748404033,5.16074853,5.174141791
"VGF",5.291743022,5.068424704,5.119086222,5.773852284,5.315873765,5.20649768,5.244009548,5.591137384,5.089857734,5.122827562,5.477630913,4.948691765,5.574182737,5.282222429
"VIL1",5.378543909,5.128849319,5.198400561,5.378386333,5.294232677,4.788222517,4.902764497,7.279679858,4.970651956,5.280671828,5.392164952,5.264543475,5.135866697,5.491832488
"EZR",9.084272591,9.154763304,9.214846381,8.606966927,9.338924059,8.815100775,8.913222421,8.372484854,8.724161843,8.761725778,8.552151858,8.887103104,8.753535638,8.775541793
"VIM",13.79451405,13.71617734,13.83505619,13.49022992,13.82588753,13.73073142,13.6511385,13.2410553,13.32650165,13.43925678,13.49333986,13.8145805,13.73435661,13.71689646
"VIP",3.501231796,3.658039765,3.596197637,3.898716725,3.757131195,3.509961195,3.448033274,3.963435679,3.522578202,3.619682257,3.603593337,3.581033879,3.467149863,3.581036047
"VIPR1",8.859653208,9.045782093,9.028202206,9.32739786,8.919083401,8.941622385,8.61334203,8.056285012,8.343358865,8.037479183,8.335203903,8.729538631,8.577077614,8.633188216
"VIPR2",5.302457628,5.285977668,5.1893523,5.649147564,5.346059251,5.304061532,5.159005175,6.600650678,5.300274957,5.535314016,5.330620699,5.21836337,5.417666284,5.478664615
"VLDLR",4.317823699,4.36544445,4.327434688,4.69878039,4.272597341,4.166606784,4.142523556,5.438431777,4.45708023,4.232515107,4.248313439,4.301237597,4.245640877,4.117871128
"BEST1",7.97957335,8.05516789,7.308460406,7.716976332,8.264632374,7.579747867,7.963339485,8.353681386,8.592238434,8.408914497,8.115505742,8.019504206,8.07128781,7.661358851
"VPREB1",3.606087081,3.903257919,3.552847847,3.637514245,3.643355513,3.858444621,3.801647158,4.448539331,4.229185913,3.713189064,3.723392426,3.862904246,3.860100901,4.061909332
"TRPV1",6.102702506,6.088619727,6.159339768,6.317618149,5.70083346,6.119168553,6.00707952,6.439775271,5.635786645,5.707184846,5.71378204,5.711137711,6.313750711,6.038889189
"VRK1",6.603527866,7.209565657,7.38961174,6.486173138,6.612833401,7.316179949,6.935307484,6.632452074,6.497782569,6.280925325,6.367802877,7.090745165,6.672183003,6.723101711
"VRK2",7.012265522,7.005619501,7.293049939,6.375562292,6.940653052,7.368649353,7.620369565,6.334402341,8.347169678,8.597275006,8.25884941,8.255213704,7.829615657,7.916599017
"VSNL1",5.077010692,5.242748808,5.005487742,5.308116963,5.040336401,5.263529132,4.982413784,5.951592496,5.264183989,5.030725311,5.318087954,5.163478196,5.408216714,5.234877785
"VTN",5.06711606,5.160831005,5.24856185,5.165331586,5.187563216,4.877836602,4.990237973,6.67268923,5.184903899,5.371232578,5.074129741,5.165252448,5.058967136,5.057488568
"MPPED2",3.944573417,3.868679165,4.031688322,3.829214139,3.754785169,3.841674055,3.791847284,3.954013527,3.795686999,3.653861568,3.675218933,3.894833536,3.854127271,3.782600953
"VWF",7.226028122,6.998267594,6.87285177,7.597977429,6.952829881,7.154687527,6.820236354,7.490781087,7.263365453,7.149754271,7.173227534,7.228144635,7.452204127,6.973510803
"WARS1",11.10073234,10.90984509,10.81350381,10.81932037,11.21350549,11.08705738,11.94430367,12.48581015,12.87277079,12.77077566,12.35242169,11.9612085,11.80104654,11.77291996
"WAS",9.774380966,9.773019246,9.490889223,10.26761193,10.03698776,9.598491775,9.770256752,9.413031099,9.832744568,9.676111657,9.741315022,9.793572513,9.845998149,9.83686851
"WIPF1",10.76185389,10.80225489,10.50261839,9.961487295,10.93007743,10.50085859,10.85731007,10.17444528,10.99257318,11.0171239,10.71879211,10.76738703,10.42792228,10.73858039
"MYRF",5.13755459,5.087802874,5.01820927,5.641102155,4.99274825,5.044049157,4.970073449,5.804205602,5.395520028,5.429524237,5.423425195,5.364021512,5.344649944,5.425645414
"CLIP2",6.660557762,6.344101313,6.62704975,6.833672407,6.658836714,6.500240961,6.33246283,7.275744903,6.595925748,6.454808323,6.516462217,6.733068488,6.695831933,6.987582214
"LAT2",11.11325989,11.16172518,10.81272595,10.64757902,11.43406104,11.12673642,11.28609647,10.58686607,11.40972101,11.29582159,11.14898398,10.97529404,10.77867019,11.13517078
"CORO2A",6.595720357,6.094157059,6.630137007,5.834586679,6.257810336,6.287124564,6.54137382,5.314855144,6.144403725,6.051699082,5.647164653,7.075254744,6.425029074,6.421939546
"WEE1",6.654956073,6.474909895,6.538838857,6.911078914,6.499768704,6.452160572,6.325171881,6.32716226,6.181471198,6.428106862,6.258662862,6.693246358,6.475599305,6.379936446
"WFS1",6.280382396,6.14989249,6.478788816,6.654920376,6.421156507,6.260813005,6.218783869,7.251443232,5.789468577,5.82462793,6.151627224,6.545638182,6.404413973,6.129990918
"NSD2",6.803559094,6.891149748,7.13329436,6.80905069,6.699917541,6.880557623,6.815906958,7.253544228,6.553754369,6.355740115,6.31739729,6.982377428,6.606341013,6.682390121
"NELFA",8.347967362,8.400859073,8.430650905,7.963046667,8.281567258,8.232568948,8.17580154,6.620376629,7.947394255,7.830945268,7.990149089,8.209435241,8.158204024,8.345401646
"TMEM258",10.00716321,9.923713346,9.878363501,9.890985724,10.25731687,9.806019325,9.812039895,8.513267304,9.21810436,9.190768022,9.991582718,9.579090349,10.31650088,9.97535713
"WNT1",4.35479333,3.931083308,4.150708704,4.645463189,4.259512049,4.138346851,4.089504174,5.88274862,4.088018076,4.187593702,4.166046552,4.349874921,4.446057496,3.961200248
"WNT2",5.003905717,5.00196762,4.905272646,5.887682253,5.187586422,5.072924589,5.202791082,6.330092109,5.077377272,5.19192121,5.455532413,5.119704668,5.276847689,5.388079017
"WNT3",4.366522625,4.60998107,4.362213698,4.620170174,4.42655472,4.359976615,4.255415208,5.796470428,4.594064164,4.556481368,4.545362519,4.672142282,4.649712588,4.562666587
"WNT5A",3.727501592,3.766983924,3.704218547,4.046766198,3.800999974,3.757257248,3.768752748,3.89375928,3.736278427,3.869541558,3.809703867,3.736468424,3.803128702,3.721753711
"WNT6",5.148192116,5.252001592,5.186016235,5.613710559,4.927312832,4.959666814,5.157509292,6.822800876,5.262668133,5.326153781,5.313679103,4.980273404,5.368703064,5.269560101
"WNT7A",5.291437721,5.403225442,5.414758174,5.462494569,5.527480829,4.97158094,5.510298062,3.92316501,4.86592573,5.065299336,5.303900968,5.368208291,5.618652848,5.356220426
"WNT7B",6.068876672,6.015681578,6.075136559,6.650820869,5.93920336,6.117550807,6.099804865,6.253554584,6.370930762,6.404678155,6.759000999,6.056142489,6.368187071,6.475746538
"WNT8B",5.558980464,5.571841411,5.383674747,6.439522161,5.675091497,5.87905726,5.389082685,6.761658477,5.766888782,5.74488913,5.767067239,5.428582102,6.100937122,5.992249177
"DAGLA",5.335185671,5.128479748,5.313797297,6.100574526,5.658179834,5.158661874,5.332817045,6.283598529,5.521558801,5.594453417,5.632418402,5.249740341,5.702381652,5.553524716
"WNT10B",6.83627523,6.91547607,6.86449146,7.448113393,6.924174957,6.865362519,6.733784891,7.745254268,6.474125243,6.540754636,6.472089323,6.621918952,6.937158148,6.980191884
"WNT11",5.319348803,5.203596712,5.460497875,5.844076693,5.054676779,5.790718007,5.347794292,7.699006554,5.318623132,5.620336447,5.681701681,5.392411193,5.853331551,5.754955968
"WNT2B",3.855855248,3.846360648,3.735327918,3.905756038,3.943794446,3.975092533,3.887185863,4.441748861,3.863457535,3.985083752,3.969511563,3.996525159,4.133561876,3.902859985
"GET1",6.764196873,6.931088896,7.093653357,5.97403498,7.083053194,6.957578769,6.945044643,6.333188858,6.467602147,6.305151436,6.423653487,6.60570892,6.100738081,6.368443851
"WRN",5.339565075,5.436745157,5.856686599,5.242787171,4.980675736,5.565839496,5.553921925,6.206164093,5.171664331,5.316494474,5.238113684,5.53421525,5.098383724,5.346964307
"WT1",4.008778766,4.084717523,4.021440283,4.619143388,3.943462426,4.083040163,3.969820181,4.509903817,4.298965652,4.032207366,4.296012712,4.188870314,4.394677244,4.121325477
"XBP1",11.51059013,11.3997459,11.46764584,11.00505494,11.18820249,11.27391521,11.17488226,10.49187946,11.04576417,11.0371981,11.03459841,11.40801931,11.12573504,11.12049894
"XDH",6.37521008,6.260136884,6.213815453,6.503810559,6.357769372,6.173920458,6.01790455,7.688902447,6.365892389,6.212730063,6.732679888,6.049243129,6.709190349,6.549425814
"XK",6.839682901,6.454956215,6.597606776,5.681496454,5.834620105,6.893441341,6.496429276,4.417835416,6.975035268,8.096129921,7.989757824,7.664308318,7.546247105,7.617764133
"XPA",6.721099172,6.956077722,7.055643881,6.648628826,6.897981703,6.940598174,6.904083115,6.51926778,6.649273604,6.234622115,6.252977903,6.885998405,6.719623509,6.626226199
"XPC",9.894047342,9.568918251,9.633701116,9.263160687,9.668015139,9.437267108,9.497038944,8.568306474,9.086438252,8.930609174,8.969454816,9.234942111,9.446070279,9.092019356
"XPNPEP1",8.744052881,8.774049602,8.807889862,8.603811375,8.770147166,8.799533593,8.80782365,7.928072876,8.964254286,8.888146726,9.049435686,8.988265886,8.860638411,8.864223868
"XPNPEP2",5.521714392,5.344435003,5.428630609,5.754518811,5.443235419,5.24717226,5.282331004,6.128051528,5.240196375,5.38512389,5.561269899,5.670376906,5.729250503,5.728250699
"XPO1",10.88947817,10.55029625,10.29684413,8.940682925,10.21139955,10.06502485,10.09396201,8.711128203,10.00453002,10.55069172,10.35108583,10.37596438,10.68556511,9.93687967
"XRCC1",8.034631583,7.811098326,7.963153375,8.414881616,8.169258931,7.863887817,7.920103746,6.999901203,7.594813393,7.374026543,7.691108526,8.018150781,7.919443257,7.839099268
"XRCC2",6.925140024,7.46771116,7.132856628,6.905766157,7.486358912,7.106219367,7.103507437,7.003121943,7.158081502,6.901500696,7.024196128,6.56181959,7.274739304,6.831677215
"XRCC3",5.611443294,5.383623907,5.047124045,5.692508713,5.558872973,5.482582574,5.213873146,6.944254208,5.587239562,5.385222828,5.572998618,5.579494248,5.520212229,5.661679358
"XRCC4",4.093667632,4.389989871,4.177583526,4.287434224,3.879076677,4.197431784,4.200190891,4.072329082,4.185252734,4.222562192,4.25123753,4.250765595,4.229323702,3.985787798
"XRCC5",10.02789563,10.0113327,10.22990815,9.490163452,9.906281367,10.06955722,10.09563034,9.15069026,9.953469092,9.917480277,9.979221174,9.983776417,9.792207861,9.845806973
"YES1",4.243272727,4.122387104,4.352528369,4.113437979,4.075278968,4.299176203,4.121691795,3.815621172,4.057099557,3.85852697,3.931020286,4.587387344,3.935135123,4.258774188
"YY1",11.07827793,10.87773756,11.24549101,10.27219431,10.7713063,10.90463787,11.13997448,9.578801478,10.63440924,10.73548871,10.65653313,10.93692608,10.72675634,10.62368873
"YWHAB",12.21863306,12.0875864,12.37527005,11.84268624,12.08732799,12.17534718,12.25157863,11.49698992,12.03384754,12.04421162,12.05372752,12.07217469,12.07844829,12.02833551
"FMNL1",10.6066862,10.69753655,10.38993026,10.46843402,11.01871226,10.26249855,10.60425344,10.12289691,10.6723113,10.27920192,10.12046348,10.25168848,10.46722002,10.36196408
"YWHAE",8.856154605,8.812862519,8.866757022,8.612527952,8.883192268,8.852639427,8.678047165,7.854346276,8.820627039,9.008553213,8.931112145,9.041813838,8.903711001,8.856599693
"YWHAH",9.528864721,9.427171368,9.236899652,9.006841295,9.331630406,9.278631826,9.023609249,8.473670079,9.231018097,9.5058694,9.563873275,9.10914597,9.164446561,9.597314433
"YWHAZ",11.60650176,11.68085899,11.72719016,10.73845909,11.51549826,11.38206558,11.46641872,10.77597854,11.25415213,11.48838805,11.12004824,11.40434781,11.20602214,11.48172849
"ZAP70",10.24168926,10.50246569,10.84526691,10.34045064,10.50865974,10.49907197,10.33531032,9.922294531,10.18818909,9.322823978,9.671723043,10.36201046,10.30406881,9.937477128
"SF1",8.913302191,8.703667726,9.040656751,8.697030199,8.759457221,8.852311284,8.95054535,8.071802772,8.630117738,8.305338257,8.535096475,8.819124802,8.81154381,8.557579294
"ZFP36",11.6062524,11.66644001,11.41911562,11.56740248,11.84557107,11.56775532,11.79583081,11.45282886,12.16976997,11.98313751,11.82638909,11.80877603,11.54166538,11.71067777
"ZFP37",5.042221559,5.709824726,5.219601231,4.990707821,5.153305503,5.120199983,5.047255349,5.29424913,5.083980161,5.070710773,5.067094108,5.31437262,5.010102251,5.011837419
"LDLRAD4",6.304700269,6.139678956,6.230258393,5.670239301,6.026343524,6.144148486,6.096981527,5.57543439,5.783732448,5.837065146,5.648469723,6.245065968,5.726272098,5.794116828
"ZBTB14",6.765044192,6.790790097,6.681298012,6.392531458,6.539218811,6.733504451,6.626851334,5.557086669,6.395565891,6.50503419,6.335206382,6.332470562,6.505691307,6.297389105
"ZFPL1",7.112621828,7.22913845,7.016100955,6.944130184,7.311001286,7.000403452,6.933577247,6.874368422,7.099444102,6.89110934,7.025645834,7.108169736,6.933593402,6.988260615
"ZFX",5.307333951,5.314329162,5.424240851,4.743873003,5.071037428,5.138729596,5.295831318,4.915649224,5.287221995,5.190086396,5.068581717,5.413501049,4.993503302,4.95049261
"ZFY",4.145829484,4.338187602,4.261811855,4.274256895,3.969235216,4.372526949,4.36377024,3.896420422,4.282840444,4.892062945,4.130919537,4.568257336,4.340525223,4.050963509
"ZIC1",4.200649203,4.370860044,4.427451605,4.800520472,4.42080644,4.308226731,4.188133208,4.859491255,4.436194857,4.491920781,4.334729009,4.435199054,4.902907451,4.289325476
"ZIC3",4.120631865,4.168786104,4.147324854,4.123414237,4.249944941,4.197115983,4.278082741,4.489583019,4.272861037,4.345464676,4.45562773,4.462021612,4.332788488,4.380317134
"PTTG1IP",11.75515093,11.83715883,11.74163391,11.15803493,11.7994365,11.81236268,11.66015334,10.82792931,11.75368396,11.82951658,11.79461931,11.77630334,11.61028052,11.5588093
"ZNF3",5.955824112,5.81397807,5.883496075,5.940389661,5.755372686,5.888993132,5.84898926,5.885900508,5.682907613,5.687547606,5.725240054,6.016050652,5.8897252,5.95465336
"ZNF711",3.482259035,3.653096527,3.675215054,3.579882995,3.562656383,3.589309137,3.533022148,3.735956604,3.478062405,3.400918472,3.497058454,3.533971211,3.642087102,3.387086221
"CNBP",11.3613049,11.45518111,11.39471678,10.26084565,11.39788814,11.20044095,11.29184281,9.93790822,11.03441272,11.11281428,11.06928862,11.32602479,11.09143685,11.09192322
"ZNF10",4.452712918,4.514935297,4.936020714,4.49685578,4.611773873,4.484231975,4.534452569,4.687394973,4.106337555,4.261949449,4.186258218,4.368310615,4.629015601,4.420861307
"CFAP410",6.5975841,6.734958623,6.778975243,7.341996393,6.888453129,6.73199694,6.769353765,7.100466001,6.819292851,6.571343946,6.702744589,6.779071725,6.940729352,6.774939128
"ZNF16",6.069261388,6.430661501,6.321092608,6.329368981,5.990953396,6.302963519,6.235856769,7.062570899,6.10745041,5.888309019,6.047300754,6.594101497,6.241720738,6.013226005
"ZNF23",5.953671099,5.738517522,6.022428016,5.14235379,4.993605135,5.839446411,5.438315142,4.302870876,5.293378515,5.4612746,5.392959528,5.74631753,5.253821447,5.045262659
"ZNF24",7.216296792,7.068994893,7.307350298,7.060020096,7.110101988,7.265566828,7.524271572,6.304161515,7.293989558,7.381499011,7.400242211,7.362623177,7.448388876,6.889342407
"TMEM50B",6.260412266,6.182627539,6.610501289,5.425332623,6.320392117,6.120138257,6.507688423,5.27301152,6.056988163,6.205180583,5.703403628,6.10807249,5.530657995,6.173587835
"ZKSCAN1",8.276825065,7.789517446,8.202936065,7.87093709,8.199255799,8.34783999,8.059106434,7.879004344,8.009238145,8.061774072,7.933383211,8.487396736,7.969675346,7.722222044
"ZNF37A",3.754500975,3.724803786,3.979998251,4.072428595,3.658976982,3.780805524,3.722051741,3.656660813,3.887137816,3.937946179,4.123209521,4.032259583,3.924412539,3.755594207
"MZF1",8.600443665,8.874314805,8.825801756,8.790640213,8.948669837,8.699402954,8.652825273,8.488738075,8.385371969,7.993420911,8.136504756,8.56619595,8.637491909,8.458131225
"ZNF45",6.380734781,6.516000705,6.58506854,5.501358311,5.930326919,6.328183457,6.264870517,5.176109705,6.256127031,6.29714407,5.985840866,6.614076551,5.893523991,6.061936959
"CA1",8.665285051,8.510665005,7.842753832,9.03436892,8.543364604,8.725979366,8.521963339,8.541117351,8.974615114,9.800483648,10.24547757,9.699506748,9.767996979,9.661432777
"CA2",8.102351602,7.836740861,7.610434101,7.583119944,7.504649532,7.623805921,7.535335,5.468370873,8.053798777,9.010717772,8.806850089,8.183183869,7.937612453,8.565420515
"CA3",3.723127769,3.449748795,3.309011403,3.521951771,3.624694502,3.683933498,3.388248368,3.581622781,3.233168004,3.357959442,3.543533987,3.378157815,3.411431722,3.495655605
"ZNF74",5.807971144,5.861936854,6.048645425,5.294952774,5.836795709,5.899172862,5.770870025,6.40710524,5.304832793,5.529983569,5.724655248,5.914250435,5.932683312,5.685209503
"ZNF76",8.060179747,8.0567057,8.277893182,8.298203215,8.12448431,8.188345287,8.058522805,7.82285794,7.65394446,7.547809376,7.916272573,8.108651998,8.106611947,7.95416802
"CA4",8.416631881,8.176686402,7.187949748,7.699714066,8.499625778,8.252467664,8.343152799,7.275162691,7.167450238,7.30896515,7.264512705,7.509466307,7.795702558,7.72328112
"ZNF79",5.811711385,5.659119471,5.578126513,5.841780197,5.758287367,5.6991542,5.713917356,6.779554952,5.288696875,5.622523939,5.575006108,5.822300465,5.706976066,5.587641095
"CA5A",4.532342747,4.827011159,4.549828284,5.949303858,4.858912125,5.177703721,4.727299445,6.647335644,4.860095262,5.053697804,4.941404685,5.081758729,5.001974196,4.710211914
"ZNF91",7.536931391,7.440046812,8.339364298,7.267337551,7.442021297,8.125432988,7.815751137,6.751717979,7.434065731,7.499136627,7.016431406,7.809125658,7.100834249,7.439027782
"CA6",5.364086462,5.655523557,5.716801378,6.349814553,5.586534263,5.894341243,5.691953224,8.23258614,5.639055362,5.583431528,5.702227357,5.479184741,5.884511641,5.557038952
